!
!     ZIMS FILE NAME :  Top_EMI5_200
!     FORMATTED FILE CREATION DATE: 08/03/2022
!     FORMATTED FILE CREATION TIME: 10:37
!     COORDINATE REFERENCE SYSTEM: CardonIV_LaCanoa_WGS84
!
@Grid HEADER, GRID, 5
 15,  0.1000000E+31,  ,  7,  1
   87,  82,  323282.8533,  339482.8533,  1315407.0366,  1332607.0366
   0.0000,  200.0000,  200.0000
@
-9783.835	-9833.1699	-9827.9326	-9764.3564	-9759.1289
-9768.1475	-9778.624	-9770.5996	-9765.1787	-9784.2998
-9871.9619	-9999.5234	-10096.7246	-10177.2676	-10285.8066
-10334.085	-10337.4404	-10408.9004	-10476.5352	-10489.6025
-9363.9893	-9353.6113	-9334.4922	-9292.0566	-9213.2393
-9095.0791	-9064.0176	-9031.8994	-8993.8623	-8978.6396
-8960.0879	-8920.9658	-8939.3672	-8939.5684	-9014.4365
-9079.2549	-9082.248	-9112.2734	-9174.8145	-9237.5469
-9311.9453	-9409.5498	-9511.1455	-9601.6943	-9679.7529
-9739.0752	-9784.2607	-9766.1309	-9676.5059	-9684.6592
-9703.3613	-9702.7168	-9687.0479	-9689.2646	-9746.9805
-9855.0098	-9973.0879	-10076.1445	-10155.1992	-10255.9326
-10355.3633	-10340.9102	-10365.9443	-10424.6367	-10470.582
-9040.4404	-9054.8359	-9084.0674	-9104.2559	-9247.3154
-9374.0264	-9338.1182	-9337.2168	-9320.9258	-9263.9219
-9135.8623	-9068.7549	-9028.8711	-8996.1484	-8951.0264
-8928.4355	-8907.8623	-8888.5605	-8921.3623	-8999.6924
-9041.4395	-9035.6406	-9081.8975	-9162.0684	-9227.333
-9306.2949	-9386.1367	-9482.9688	-9575.1436	-9660.3477
-9726.748	-9773.2197	-9751.5654	-9640.1572	-9632.2617
-9631.3584	-9606.8037	-9591.8506	-9616.9619	-9687.583
-9790.5293	-9933.1377	-10033.0879	-10108.5107	-10217.626
-10336.9502	-10360.5879	-10385.9844	-10392.0234	-10435.8242
-8945.1748	-8972.5664	-9045.0723	-9084.6914	-9122.3408
-9263.7764	-9323.3555	-9312.1016	-9327.0508	-9308.1143
-9200.8486	-9065.6816	-9024.458	-8997.4668	-8924.3457
-8882.8242	-8871.4639	-8830.8975	-8871.7861	-8956.7822
-8995.7148	-8993.7051	-9037.123	-9133.3467	-9217.7275
-9303.0566	-9378.6006	-9474.126	-9558.0195	-9629.7363
-9689.9053	-9729.3701	-9704.2363	-9659.2598	-9596.1377
-9569.6768	-9558.3076	-9578.3906	-9584.123	-9630.8096
-9733.4746	-9869.7607	-9975.9863	-10026.8828	-10119.335
-10274.9404	-10336.3154	-10413.8018	-10375.4551	-10379.541
-8926.416	-8950.8574	-9042.7832	-9097.5127	-9094.7295
-9139.4551	-9286.0156	-9309.7031	-9338.3828	-9316.5146
-9244.8984	-9081.7217	-9021.502	-8995.3018	-8921.6328
-8854.8291	-8830.1758	-8783.5811	-8809.3799	-8896.0508
-8936.7334	-8959.3447	-8993.5586	-9082.1641	-9164.0557
-9260.7754	-9343.9141	-9430.6211	-9509.2432	-9576.7178
-9633.4678	-9649.9346	-9641.3955	-9630.9238	-9576.1865
-9555.7725	-9560.2666	-9570.2813	-9560.1553	-9584.9492
-9668.8887	-9822.9043	-9922.8008	-9973.3467	-10037.0391
-10223.2305	-10323.8574	-10390.0117	-10390.1074	-10365.4795
-10412.7109	-10501.8135	-10585.875	-10633.8877	-10651.625
-9072.1934	-9156.3135	-9334.7119	-9350.9004	-9322.4873
-9288.8359	-9092.7373	-9020.9932	-8979.6514	-8915.3643
-8844.083	-8794.6943	-8750.7842	-8752.8125	-8824.9092
-8871.7813	-8933.7715	-8971.3545	-9041.6836	-9127.8799
-9219.6436	-9312.2256	-9405.749	-9485.5918	-9551.9307
-9568.9082	-9564.5459	-9587.584	-9594.208	-9590.6436
-9600.0195	-9570.2217	-9564.292	-9543.2715	-9558.6348
-9627.3164	-9779.4668	-9886.6582	-9941.9453	-10017.875
-10189.4297	-10298.1904	-10301.8535	-10337.8896	-10368.0576
-10428.6162	-10456.2656	-10518.0176	-10579.6729	-10626.0254
-9047.9551	-9130.3848	-9364.2422	-9354.3877	-9332.3184
-9294.4863	-9205.5693	-9028.8955	-8972.8047	-8892.3369
-8828.4834	-8772.4941	-8745.4346	-8726.6436	-8776.0098
-8844.7881	-8938.7959	-8977.5479	-9032.9863	-9120.3359
-9207.2539	-9292.2627	-9373.3076	-9449.4453	-9486.3516
-9475.3301	-9497.3398	-9528.8027	-9547.6357	-9577.2139
-9614.6816	-9643.4707	-9580.79	-9523.0293	-9542.0879
-9593.7109	-9690.9648	-9826.3984	-9866.3887	-9938.3477
-10018.0137	-10219.3291	-10192.0352	-10232.3838	-10312.2715
-10392.7246	-10412.2432	-10418.9678	-10480.3271	-10575.8867
-10960.8535	-11002.9111	-11054.6758	-11113.9023	-11172.7168
-9002.7393	-9011.6172	-9120.5557	-9328.9219	-9341.1055
-9304.7637	-9265.1494	-9060.4883	-8987.4307	-8900.2822
-8838.2246	-8788.1113	-8754.0117	-8744.0234	-8766.623
-8825.1338	-8921.8193	-8970.3174	-9035.9307	-9123.9287
-9208.8857	-9283.582	-9341.6016	-9391.2764	-9394.7754
-9398.2939	-9432.7139	-9434.4395	-9453.0215	-9497.2773
-9534.0605	-9546.748	-9556.1436	-9558.5879	-9554.416
-9555.3613	-9614.7412	-9723.498	-9767.7598	-9819.4795
-9885.0576	-10040.5527	-10085.5703	-10137.21	-10218.0928
-10303.5889	-10350.1084	-10366.2002	-10446.6514	-10539.2129
-10636.8701	-10734.0957	-10805.7803	-10872.1318	-10926.4043
-10971.4883	-10999.292	-11025.8164	-11087.3125	-11173.1719
-11268.4336	-11351.0039	-11391.9404	-11461.8203	-11580.916
-8960.9893	-8974.1621	-9028.1338	-9300.582	-9349.7998
-9323.0059	-9266.4453	-9121.2471	-8967.8887	-8896.3721
-8841.7988	-8806.3633	-8760.8301	-8740.0879	-8760.751
-8803.1055	-8881.2725	-8957.8076	-9030.875	-9112.7363
-9207.5059	-9296.8604	-9351.7197	-9354.3916	-9327.2822
-9320.8965	-9330.2197	-9342.0977	-9367.8721	-9391.8232
-9413.6172	-9453.0684	-9479.832	-9478.7734	-9499.7813
-9516.8057	-9553.0029	-9629.8896	-9683.958	-9738.8633
-9792.6611	-9896.9863	-10008.8486	-10075.4824	-10151.2979
-10220.7734	-10279.1563	-10313.2324	-10414.8291	-10489.2607
-10560.8311	-10664.4189	-10767.2803	-10834.9863	-10885.1045
-10932.4951	-10967.333	-10982.4199	-11023.79	-11131.9482
-11256.1846	-11313.2959	-11341.8516	-11389.6436	-11495.6689
-8937.3574	-8965.4316	-8985.0068	-9188.3076	-9345.7666
-9326.0908	-9280.6416	-9099.4814	-8943.0479	-8888.4287
-8842.5518	-8811.9277	-8772.916	-8742.1533	-8755.2568
-8779.1514	-8828.709	-8919.4229	-8982.0332	-9066.5752
-9171.8223	-9266.4561	-9287.4902	-9276.7207	-9243.3516
-9248.4404	-9294.6758	-9334.4355	-9337.7373	-9321.3691
-9336.665	-9387.2793	-9400.5977	-9407.209	-9425.1484
-9444.5049	-9482.2188	-9543.3096	-9595.6289	-9664.166
-9732.5615	-9806.6113	-9936.291	-10027.6904	-10098.3057
-10137.4248	-10189.4648	-10243.6855	-10350.7051	-10428.4844
-10477.5732	-10560.7715	-10673.2988	-10741.1719	-10795.3994
-10856.5146	-10915.0908	-10942.793	-10960.3779	-11055.9844
-11178.3555	-11235.1982	-11283.9131	-11320.6885	-11375.3359
-8915.7832	-8943.3262	-8952.3203	-9031.752	-9325.9453
-9320.6758	-9280.293	-9197.3301	-8938.4941	-8881.6279
-8848.6855	-8811.6309	-8765.2578	-8722.1357	-8717.7295
-8711.8105	-8722.6816	-8831.4668	-8894.4971	-8963.3477
-9070.8604	-9149.6182	-9184.3643	-9190.4248	-9188.2334
-9230.7471	-9278.2275	-9305.9424	-9308.8711	-9281.249
-9286.2031	-9322.541	-9339.6641	-9358.2373	-9379.418
-9408.5811	-9435.1514	-9482.9424	-9537.2578	-9596.707
-9680.3984	-9780.0107	-9901.6396	-9983.0742	-10034.4404
-10063.1465	-10085.1318	-10124.2568	-10204.5498	-10288.8447
-10364.3057	-10459.79	-10575.0791	-10659.9404	-10725.9336
-10793.7803	-10859.7168	-10903.9609	-10945.1807	-11011.5752
-11120.8975	-11190.2129	-11233.4561	-11280.0957	-11327.2783
-8940.3916	-8955.8369	-8963.8906	-9015.9111	-9255.9033
-9309.0635	-9261.7012	-9206.4336	-8999.7227	-8877.0762
-8845.7314	-8810.1182	-8761.3916	-8704.1152	-8680.5869
-8669.6582	-8675.1289	-8707.4297	-8775.7012	-8863.4492
-8942.3779	-9007.46	-9077.7588	-9123.2861	-9139.042
-9196.4277	-9245.2373	-9287.2422	-9281.7559	-9246.6055
-9257.3545	-9274.1865	-9285.542	-9302.6367	-9337.9668
-9391.9785	-9429.3545	-9458.8955	-9522.5518	-9583.1064
-9662.8623	-9756.0273	-9840.3115	-9936.1924	-9981.9785
-10027.9307	-10047.875	-10075.8955	-10112.6279	-10176.3574
-10246.8633	-10330.502	-10447.5234	-10568.2656	-10655.1328
-10731.543	-10802.6982	-10873.1123	-10934.2119	-11002.0898
-11095.0518	-11175.8848	-11202.626	-11243.3467	-11304.8076
-8938.6816	-8938.0791	-8941.2861	-8939.4482	-9057.6064
-9269.5195	-9237.6748	-9181.8359	-9064.5273	-8859.4912
-8826.8359	-8788.0742	-8751.7549	-8700.3525	-8650.4336
-8623.7041	-8630.1484	-8636.4443	-8662.3369	-8705.5605
-8837.3799	-8922.7656	-9006.0693	-9054.3027	-9096.3086
-9156.8438	-9214.625	-9254.9658	-9248.8896	-9245.8604
-9264.3789	-9269.7568	-9250.7412	-9244.5957	-9263.0986
-9329.8486	-9399.8486	-9409.4902	-9462.4004	-9546.1465
-9642.5762	-9727.9355	-9761.1582	-9853.8154	-9977.9111
-10036.2939	-10061.5898	-10082.2217	-10103.5459	-10160.5303
-10224.7168	-10269.3691	-10346.7744	-10455.3057	-10557.6787
-10637.7383	-10715.9512	-10805.5596	-10882.9277	-10973.2012
-11071.5684	-11168.8623	-11249.6572	-11309.1846	-11346.9404
-8899.9678	-8890.4277	-8886.665	-8891.8252	-8970.4307
-9175.835	-9182.2529	-9128.9629	-9040.2295	-8822.0693
-8770.1963	-8740.5381	-8714.8379	-8676.5068	-8622.2295
-8591.0986	-8603.6387	-8612.8389	-8628.9893	-8610.6855
-8645.918	-8747.1797	-8965.5557	-9024.1602	-9079.5303
-9141.835	-9185.6699	-9191.9131	-9156.6104	-9205.3721
-9251.8691	-9236.3682	-9196.7109	-9179.8779	-9189.9316
-9241.1289	-9315.9922	-9334.3369	-9381.7627	-9472.0332
-9581.1475	-9686.1924	-9737.4893	-9773.5713	-9880.6748
-9993.2813	-10051.4209	-10099.1914	-10154.5137	-10179.2363
-10203.9346	-10251.5059	-10324.4473	-10402.8994	-10499.207
-10576.7246	-10639.4111	-10720.0107	-10816.2363	-10929.7041
-11036.6445	-11123.4932	-11218.541	-11336.4258	-11450.0889
-8922.334	-8882.4072	-8862.543	-8860.0303	-8928.8369
-9072.0986	-9120.1309	-9101.3311	-9013.4707	-8843.3623
-8738.9619	-8724.2432	-8689.0879	-8649.4219	-8596.0313
-8562.7422	-8585.5146	-8594.9463	-8559.0391	-8552.7676
-8619.0117	-8705.1299	-8803.6348	-8914.251	-9030.4375
-9096.3721	-9107.583	-9100.1533	-9084.4199	-9096.79
-9148.4932	-9159.4971	-9141.0059	-9123.1963	-9139.3203
-9171.1367	-9229.2822	-9282.4434	-9322.2314	-9397.7002
-9489.8838	-9600.6133	-9676.3086	-9730.4287	-9814.1689
-9888.1514	-9955.4463	-10002.6084	-10103.9922	-10195.2441
-10208.4922	-10243.5723	-10291.2969	-10377.0615	-10495.1406
-10598.9922	-10653.4639	-10714.3672	-10767.8555	-10881.9043
-11015.9141	-11131.499	-11226.5586	-11305.5684	-11396.9033
-8957.7861	-8909.9736	-8873.5713	-8855.4912	-8927.1094
-9049.6719	-9114.8662	-9100.875	-9043.9873	-8915.8984
-8769.0869	-8699.9189	-8656.4541	-8621.9893	-8567.9795
-8525.1035	-8535.0195	-8533.6035	-8511.7646	-8531.0117
-8616.3252	-8703.8242	-8744.3408	-8759.5566	-8839.0703
-8957.0137	-9025.4414	-9031.9004	-9047.5957	-9049.2559
-9056.4502	-9085.4375	-9101.2646	-9095.0254	-9110.9639
-9137.9277	-9171.9873	-9253.9297	-9297.9375	-9351.8945
-9440.7236	-9535.4824	-9614.3789	-9670.1563	-9754.1318
-9841.6523	-9916.9268	-9974.0557	-10022.1387	-10083.875
-10168.9443	-10215.3115	-10255.0068	-10324.0791	-10429.5557
-10557.8994	-10636.123	-10706.4492	-10730.6445	-10798.0518
-10930.3467	-11106.5498	-11229.2822	-11297.6738	-11347.8779
-8981.4629	-8944.8984	-8908.8418	-8876.6406	-8921.2529
-9044.8848	-9121.8896	-9110.75	-9058.5996	-8953.6406
-8793.168	-8678.0381	-8620.5957	-8580.501	-8525.2979
-8490.3105	-8513.7773	-8518.2793	-8541.083	-8542.6152
-8584.4971	-8666.6523	-8710.5039	-8725.1572	-8776.584
-8836.208	-8892.4619	-8926.5029	-9000.0264	-9014.8418
-9027.7061	-9039.1201	-9075.4385	-9109.6514	-9104.9473
-9123.5859	-9156.6729	-9224.9844	-9318.4082	-9353.3965
-9422.3301	-9514.7412	-9592.5615	-9653.3076	-9703.9131
-9784.5664	-9871.9893	-9939.4258	-9991.0469	-10021.6172
-10074.4277	-10151.4375	-10214.0771	-10283.8232	-10366.207
-10472.8955	-10550.4258	-10630.7813	-10710.6855	-10772.1279
-10872.5703	-11042.8633	-11194.708	-11269.5518	-11307.8555
-9012.7188	-8975.8428	-8930.8086	-8895.9141	-8923.8096
-9066.2822	-9155.7783	-9152.4004	-9088.7012	-9000.4365
-8862.4248	-8652.5488	-8593.9678	-8563.5908	-8524.9336
-8502.5586	-8538.124	-8526.3281	-8555.8877	-8607.3535
-8621.2256	-8653.5879	-8717.8652	-8721.8076	-8784.2314
-8839.2227	-8874.4482	-8884.7695	-8898.2568	-8929.4395
-8976.9619	-9006.0049	-9044.7119	-9098.7324	-9100.6895
-9107.0986	-9146.5508	-9199.168	-9295.084	-9385.1582
-9441.4785	-9500.415	-9574.2041	-9643.3105	-9693.3594
-9748.6094	-9828.1943	-9926.8359	-9977.2637	-9986.4063
-10008.9678	-10087.8447	-10170.4434	-10253.2354	-10330.9727
-10416.7861	-10506.541	-10595.5801	-10688.6641	-10760.082
-10843.2783	-10910.2686	-11113.3154	-11219.1982	-11282.3008
-8771.7373	-8821.5293	-8912.7188	-9083.3379	-9063.458
-9028.5918	-8985.9414	-8948.2715	-8914.7109	-8948.8154
-9092.3379	-9185.5137	-9182.2051	-9129.3789	-9054.04
-8939.082	-8699.9736	-8587.584	-8568.0371	-8544.335
-8529.1855	-8568.7305	-8588.8379	-8610.4639	-8656.6045
-8669.2002	-8676.4082	-8733.9551	-8752.1191	-8819.2422
-8877.5801	-8880.5781	-8883.1504	-8868.3271	-8885.4434
-8891.876	-8960.7822	-9011.5625	-9058.6123	-9078.3018
-9100.7363	-9133.5	-9176.6816	-9242.0537	-9347.3447
-9473.0566	-9508.9209	-9564.8252	-9633.9248	-9684.5537
-9742.2471	-9799.8838	-9879.6572	-9945.1025	-9968.0576
-9996.8057	-10044.5957	-10107.5176	-10194.9248	-10275.1318
-10355.8838	-10450.6748	-10558.5342	-10646.417	-10721.1289
-10795.1514	-10861.7441	-11009.749	-11210.957	-11277.7705
-8737.3955	-8789.9707	-8802.4854	-8919.4092	-9058.0693
-9040.8271	-9008.6855	-8974.2695	-8945.7793	-8948.3691
-9093.8193	-9194.9268	-9212.6602	-9176.1738	-9099.9746
-9001.7773	-8798.8398	-8634.4033	-8587.3604	-8626.877
-8645.167	-8615.6123	-8649.6074	-8687.5781	-8678.5234
-8665.499	-8700.2861	-8744.1689	-8760.3926	-8810.1328
-8865.1357	-8865.5234	-8860.5967	-8845.4922	-8843.2227
-8845.6777	-8942.7178	-8999.5537	-9058.626	-9134.499
-9127.1592	-9127.7236	-9164.8584	-9217.6953	-9304.1807
-9453.5547	-9545.1133	-9575.0947	-9628.0234	-9687.0938
-9733.2432	-9790.0498	-9853.001	-9898.3604	-9944.7354
-10009.3135	-10063.4707	-10094.1396	-10130.6367	-10222.3018
-10288.458	-10371.0664	-10495.665	-10598.71	-10677.7578
-10752.1357	-10812.4707	-10902.3682	-11098.3613	-11280.2949
-8795.7051	-8807.8311	-8772.7373	-8887.001	-9041.251
-9030.2051	-9020.3174	-9003.6104	-8986.7451	-8963.1494
-9066.0664	-9184.8584	-9247.374	-9218.6738	-9144.7061
-9041.3955	-8894.791	-8698.4736	-8644.7041	-8652.707
-8685.21	-8689.166	-8684.4072	-8711.9531	-8656.8672
-8631.6963	-8703.6992	-8751.2754	-8772.0176	-8790.9414
-8824.4434	-8848.0742	-8832.5986	-8809.1533	-8818.1045
-8836.4688	-8861.7637	-9008.9766	-9082.1641	-9164.1377
-9226.9639	-9243.2188	-9204.7959	-9238.9063	-9304.8301
-9382.7744	-9528.7422	-9605.5918	-9624.8301	-9659.8916
-9702.0479	-9769.0732	-9844.2764	-9889.1563	-9931.1621
-9979.1406	-10048.7861	-10100.4912	-10126.9453	-10188.8096
-10261.9121	-10315.5762	-10421.1426	-10540.8535	-10630.541
-10716.5703	-10781.4951	-10868.2852	-11013.5449	-11256.54
-8815.3252	-8802.1631	-8768.4375	-9008.8975	-9047.6924
-9046.8828	-9036.0654	-9029.3447	-9022.8672	-9000.3662
-9076.9023	-9205.75	-9249.5176	-9243.5176	-9173.7314
-9072.8818	-8973.542	-8799.9082	-8686.2412	-8670.5
-8675.1035	-8728.1416	-8736.4863	-8716.3252	-8645.6377
-8632.4863	-8696.7275	-8740.2832	-8773.4785	-8780.7803
-8774.0811	-8806.9912	-8814.1943	-8817.4414	-8825.9902
-8852.957	-8867.7285	-9045.624	-9133.624	-9143.1055
-9185.8232	-9244.6045	-9277.9443	-9332.6904	-9341.9121
-9380.0146	-9451.3721	-9588.5352	-9634.8203	-9641.6826
-9670.2598	-9740.958	-9826.1631	-9880.3525	-9916.375
-9957.1416	-10014.5127	-10088.6768	-10134.0303	-10176.5449
-10262.1875	-10295.833	-10350.502	-10462.2705	-10576.3398
-10679.9541	-10747.209	-10827.8857	-10936.4229	-11154.3291
-8811.9238	-8808.9834	-8812.1396	-8998.9766	-9058.0654
-9066.375	-9050.9443	-9048.834	-9054.293	-9034.6816
-9055.8486	-9207.3037	-9235.9287	-9245.7988	-9194.2734
-9097.0332	-9028.2246	-8939.0293	-8716.2217	-8689.5781
-8672.4434	-8693.6797	-8724.4248	-8706.2236	-8663.7217
-8665.1367	-8697.9629	-8725.8848	-8756.5605	-8769.5068
-8754.9648	-8780.5078	-8780.2764	-8810.0088	-8836.6895
-8873.5977	-8899.1006	-9006.0566	-9207.9648	-9192.6367
-9175.6104	-9195.8359	-9259.7686	-9345.5703	-9453.0596
-9526.5059	-9530.125	-9531.3906	-9623.2764	-9652.4932
-9667.8799	-9726.5957	-9807.46	-9878.5254	-9907.6113
-9953.3125	-10002.793	-10068.6182	-10136.9111	-10181.5693
-10236.5039	-10270.6084	-10347.3818	-10425.2939	-10528.0068
-10653.6025	-10738.4531	-10794.9219	-10881.9434	-11035.623
-8822.7695	-8838.1914	-8862.4121	-9063.3291	-9091.2822
-9103.8623	-9100.8857	-9087.1396	-9094.665	-9081.0957
-9079.1465	-9214.8623	-9266.1475	-9252.2871	-9214.1348
-9115.2725	-9041.8994	-9078.5518	-8824.1406	-8699.918
-8675.9688	-8663.2949	-8688.6582	-8708.3574	-8711.6123
-8692.5801	-8689.3828	-8714.0234	-8732.1133	-8752.8887
-8729.749	-8739.416	-8757.2783	-8733.0088	-8749.1172
-8874.0605	-8914.0303	-8982.3008	-9198.1797	-9235.9834
-9251.0283	-9218.8154	-9267.8916	-9356.1582	-9458.0957
-9551.1768	-9635.7285	-9650.0576	-9647.6348	-9689.8438
-9715.7939	-9743.6143	-9807.5146	-9872.3027	-9901.7637
-9942.7305	-9989.0449	-10041.9814	-10136.5449	-10191.6338
-10195.3867	-10202.3516	-10291.0703	-10400	-10491.5879
-10628.1221	-10730.0791	-10766.8838	-10836.9932	-10932.4707
-8802.4912	-8840.7266	-8976.9209	-9120.2549	-9134.665
-9148.0078	-9150.7266	-9129.1621	-9118.5371	-9119.9873
-9109.7256	-9158.9932	-9292.543	-9304.4854	-9257.6299
-9148.2773	-9051.0996	-9126.7285	-8968.2061	-8739
-8713.0625	-8706.0234	-8723.1787	-8755.2627	-8755.6846
-8731.126	-8692.4932	-8699.2676	-8734.998	-8755.3027
-8713.6133	-8717.2939	-8758.4424	-8759.7725	-8735.584
-8780.1318	-8900.7139	-9002.6914	-9159.1592	-9271.8887
-9297.2686	-9326.4219	-9372.7861	-9409.5479	-9475.4375
-9552.1602	-9614.4346	-9686.8223	-9690.3838	-9714.6504
-9808.5117	-9848.457	-9823.1777	-9855.0352	-9898.6504
-9941.4395	-9995.6465	-10035.6992	-10112.2783	-10190.1836
-10196.3555	-10168.4941	-10210.8867	-10324.5068	-10428.2383
-10563.2373	-10677.0605	-10733.1895	-10804.1738	-10879.1563
-8766.1406	-8820.998	-8902.3232	-9109.0215	-9188.1914
-9176.6973	-9170.4375	-9149.4121	-9134.7822	-9141.5527
-9133.6084	-9122.1709	-9257.7393	-9349.1289	-9276.7227
-9162.168	-9053.7656	-9053.209	-9061.249	-8800.7031
-8768.5361	-8768.4434	-8778.875	-8810.6504	-8789.8066
-8742.2656	-8729.2549	-8729.9355	-8751.7422	-8769.4307
-8734.6182	-8718.6855	-8751.1104	-8784.6875	-8759.2568
-8767.8389	-8835.874	-8972.3477	-9102.9639	-9311.6855
-9358.9082	-9390.5313	-9450.9307	-9505.1963	-9553.833
-9609.4072	-9653.0313	-9679.4082	-9710.749	-9742.9912
-9800.417	-9926.249	-9991.5254	-9918.9873	-9888.9902
-9932.8877	-9996.6885	-10027.6504	-10074.5703	-10159.2441
-10208.6865	-10185.8047	-10187.8594	-10257.9717	-10372.6719
-10500.4863	-10603.8213	-10686.8955	-10769.1963	-10841.5273
-8776.2578	-8752.7363	-8784.4502	-8892.3203	-9189.2988
-9149.583	-9157.5947	-9166.2148	-9158.7207	-9157.4609
-9162.9883	-9152.9229	-9191.9902	-9373.7725	-9311.5371
-9176.3633	-9064.3916	-9013.5693	-9051.3184	-8868.2139
-8823.9385	-8810.6211	-8813.2539	-8835.8066	-8814.5273
-8775.2539	-8780.4932	-8784.3398	-8787.9141	-8791.9658
-8766.5547	-8729.207	-8715.4297	-8736.8857	-8753.6523
-8773.6055	-8838.7969	-8889.498	-9042.5566	-9185.7637
-9370.9951	-9392.6475	-9440.5029	-9525.1689	-9626.0605
-9712.041	-9724.4199	-9726.2793	-9762.3418	-9799.9189
-9829.083	-9890.0225	-10015.4355	-10020.9766	-9919.9141
-9938.5488	-9971.3125	-10029.2852	-10069.541	-10122.6631
-10180.6201	-10188.874	-10189.7256	-10256.2676	-10369.1719
-10468.5693	-10551.4346	-10635.0186	-10727.0508	-10801.2373
-8788.5273	-8751.7295	-8723.8633	-8704.0039	-8876.2949
-9148.6533	-9143.1719	-9150.8516	-9160.1523	-9157.5557
-9167.6006	-9169.2871	-9175.6143	-9297.126	-9313.042
-9176.8818	-9052.6631	-8990.3926	-9011.8145	-8906.8711
-8850.1299	-8863.2236	-8859.0205	-8859.8975	-8829.9053
